section,metric,target,value,extra
summary,r0,,633.335361161693,
summary,m_fixed,,0.45,
summary,equilibrium_total_n,,1725.04736223011,
summary,fitted_total_n,,1647.80640325507,
summary,fitted_over_equilibrium_n,,0.95522386186824,
summary,equilibrium_biomass,,39891.15537192,
summary,fitted_biomass,,31397.1409295631,
summary,fitted_over_equilibrium_bio,,0.787070232407058,
summary,equilibrium_ssb_proxy,,18711.0424496521,
summary,fitted_ssb_proxy,,11931.4952287859,
summary,fitted_over_equilibrium_ssb,,0.63767132488162,
summary,equilibrium_plus_n_share,,0.0172131074725081,
summary,fitted_plus_n_share,,0.00335129096224307,
summary,equilibrium_plus_bio_share,,0.0952782251263972,
summary,fitted_plus_bio_share,,0.0225132497271136,
age,equilibrium_n,age_1,633.335361161693,
age,init_log_dev,age_1,0.0423309752447888,
age,multiplier,age_1,1.0432397081342,
age,fitted_n,age_1,660.72059732939,
age,equilibrium_biomass,age_1,1900.00608348508,
age,fitted_biomass,age_1,1982.16179198817,
age,equilibrium_n_share,age_1,0.367140853653391,
age,fitted_n_share,age_1,0.400969795981012,
age,equilibrium_biomass_share,age_1,0.0476297581699657,
age,fitted_biomass_share,age_1,0.0631319200826274,
age,weight,age_1,3,
age,maturity,age_1,0,
age,equilibrium_n,age_2,398.784302675175,
age,init_log_dev,age_2,0.0227737019001286,
age,multiplier,age_2,1.02303500247284,
age,fitted_n,age_2,407.970300073429,
age,equilibrium_biomass,age_2,3987.84302675175,
age,fitted_biomass,age_2,4079.70300073429,
age,equilibrium_n_share,age_2,0.231172958729454,
age,fitted_n_share,age_2,0.247583878341246,
age,equilibrium_biomass_share,age_2,0.0999681004365909,
age,fitted_biomass_share,age_2,0.129938678489445,
age,weight,age_2,10,
age,maturity,age_2,0,
age,equilibrium_n,age_3,251.09749085923,
age,init_log_dev,age_3,-0.0464661035236736,
age,multiplier,age_3,0.954596917493389,
age,fitted_n,age_3,239.696890764546,
age,equilibrium_biomass,age_3,5524.14479890306,
age,fitted_biomass,age_3,5273.33159682,
age,equilibrium_n_share,age_3,0.145559766274832,
age,fitted_n_share,age_3,0.145464230683319,
age,equilibrium_biomass_share,age_3,0.138480441275752,
age,fitted_biomass_share,age_3,0.167955789625886,
age,weight,age_3,22,
age,maturity,age_3,0.05,
age,equilibrium_n,age_4,160.106828973436,
age,init_log_dev,age_4,-0.149150391890696,
age,multiplier,age_4,0.86143955163368,
age,fitted_n,age_4,137.922354964367,
age,equilibrium_biomass,age_4,6084.05950099057,
age,fitted_biomass,age_4,5241.04948864595,
age,equilibrium_n_share,age_4,0.0928130047203184,
age,fitted_n_share,age_4,0.0837005819930764,
age,equilibrium_biomass_share,age_4,0.152516502574735,
age,fitted_biomass_share,age_4,0.166927603389232,
age,weight,age_4,38,
age,maturity,age_4,0.2,
age,equilibrium_n,age_5,102.088621420355,
age,init_log_dev,age_5,-0.197216756540565,
age,multiplier,age_5,0.821012654161606,
age,fitted_n,age_5,83.8160500320254,
age,equilibrium_biomass,age_5,5614.87417811955,
age,fitted_biomass,age_5,4609.8827517614,
age,equilibrium_n_share,age_5,0.0591801846462795,
age,fitted_n_share,age_5,0.0508652289895558,
age,equilibrium_biomass_share,age_5,0.140754864725526,
age,fitted_biomass_share,age_5,0.146824921482605,
age,weight,age_5,55,
age,maturity,age_5,0.45,
age,equilibrium_n,age_6,65.0945789778762,
age,init_log_dev,age_6,-0.216273975352603,
age,multiplier,age_6,0.805514580497534,
age,fitted_n,age_6,52.4346324780275,
age,equilibrium_biomass,age_6,4686.80968640709,
age,fitted_biomass,age_6,3775.29353841798,
age,equilibrium_n_share,age_6,0.0377349517486425,
age,fitted_n_share,age_6,0.0318208694749871,
age,equilibrium_biomass_share,age_6,0.117489945896784,
age,fitted_biomass_share,age_6,0.120243226823982,
age,weight,age_6,72,
age,maturity,age_6,0.7,
age,equilibrium_n,age_7,41.5061360742608,
age,init_log_dev,age_7,-0.226572924059704,
age,multiplier,age_7,0.797261200669654,
age,fitted_n,age_7,33.0912318817231,
age,equilibrium_biomass,age_7,3652.53997453495,
age,fitted_biomass,age_7,2912.02840559164,
age,equilibrium_n_share,age_7,0.0240608675350237,
age,fitted_n_share,age_7,0.0200819901029362,
age,equilibrium_biomass_share,age_7,0.091562651933266,
age,fitted_biomass_share,age_7,0.0927482031604257,
age,weight,age_7,88,
age,maturity,age_7,0.85,
age,equilibrium_n,age_8,26.4654808259927,
age,init_log_dev,age_8,-0.336072995992294,
age,multiplier,age_8,0.71457094309719,
age,fitted_n,age_8,18.9114635933502,
age,equilibrium_biomass,age_8,2699.47904425125,
age,fitted_biomass,age_8,1928.96928652172,
age,equilibrium_n_share,age_8,0.0153418864927735,
age,fitted_n_share,age_8,0.0114767508828662,
age,equilibrium_biomass_share,age_8,0.0676711170454456,
age,fitted_biomass_share,age_8,0.0614377369853262,
age,weight,age_8,102,
age,maturity,age_8,0.95,
age,equilibrium_n,age_9,16.8751356208592,
age,init_log_dev,age_9,-0.781948747839728,
age,multiplier,age_9,0.457513563441329,
age,fitted_n,age_9,7.72060343145499,
age,equilibrium_biomass,age_9,1940.64059639881,
age,fitted_biomass,age_9,887.869394617324,
age,equilibrium_n_share,age_9,0.00978241872677821,
age,fitted_n_share,age_9,0.00468538258875785,
age,equilibrium_biomass_share,age_9,0.0486483928155376,
age,fitted_biomass_share,age_9,0.0282786702333562,
age,weight,age_9,115,
age,maturity,age_9,1,
age,equilibrium_n,age_10,29.6934256412335,
age,init_log_dev,age_10,-1.68213507812266,
age,multiplier,age_10,0.185976477536715,
age,fitted_n,age_10,5.52227870675496,
age,equilibrium_biomass,age_10,3800.75848207788,
age,fitted_biomass,age_10,706.851674464635,
age,equilibrium_n_share,age_10,0.0172131074725081,
age,fitted_n_share,age_10,0.00335129096224307,
age,equilibrium_biomass_share,age_10,0.0952782251263972,
age,fitted_biomass_share,age_10,0.0225132497271136,
age,weight,age_10,128,
age,maturity,age_10,1,
