section,metric,target,value,extra
summary,r0,,917.485413774624,
summary,m_fixed,,0.45,
summary,equilibrium_total_n,,2531.88932275168,
summary,fitted_total_n,,1051.71010889993,
summary,fitted_over_equilibrium_n,,0.415385498666632,
summary,equilibrium_biomass,,59116.7351760125,
summary,fitted_biomass,,105481.037790981,
summary,fitted_over_equilibrium_bio,,1.78428388301425,
summary,equilibrium_ssb_proxy,,27796.4763705084,
summary,fitted_ssb_proxy,,98952.2045841816,
summary,fitted_over_equilibrium_ssb,,3.55988303212302,
summary,equilibrium_plus_n_share,,0.0174223746394935,
summary,fitted_plus_n_share,,0.00414333808093991,
summary,equilibrium_plus_bio_share,,0.0955106045184708,
summary,fitted_plus_bio_share,,0.00528788492560653,
age,equilibrium_n,age_1,917.485413774624,
age,init_log_dev,age_1,-8.28685355687507,
age,multiplier,age_1,0.000251805509313071,
age,fitted_n,age_1,0.231027881902833,
age,equilibrium_biomass,age_1,2752.45624132387,
age,fitted_biomass,age_1,0.6930836457085,
age,equilibrium_n_share,age_1,0.362371848378227,
age,fitted_n_share,age_1,0.00021966878510323,
age,equilibrium_biomass_share,age_1,0.0465596794736513,
age,fitted_biomass_share,age_1,6.57069422356177e-06,
age,weight,age_1,3,
age,maturity,age_1,0,
age,equilibrium_n,age_2,585.014528525051,
age,init_log_dev,age_2,-7.39787252875333,
age,multiplier,age_2,0.000612554568090748,
age,fitted_n,age_2,0.358353321847475,
age,equilibrium_biomass,age_2,5850.14528525051,
age,fitted_biomass,age_2,3.58353321847475,
age,equilibrium_n_share,age_2,0.231058491881174,
age,fitted_n_share,age_2,0.000340733933062892,
age,equilibrium_biomass_share,age_2,0.0989592078762884,
age,fitted_biomass_share,age_2,3.3973245746556e-05,
age,weight,age_2,10,
age,maturity,age_2,0,
age,equilibrium_n,age_3,373.021732495312,
age,init_log_dev,age_3,-6.5080982653107,
age,multiplier,age_3,0.00149131310990419,
age,fitted_n,age_3,0.55629219994943,
age,equilibrium_biomass,age_3,8206.47811489686,
age,fitted_biomass,age_3,12.2384283988875,
age,equilibrium_n_share,age_3,0.147329399094708,
age,fitted_n_share,age_3,0.000528940622745656,
age,equilibrium_biomass_share,age_3,0.138818188969048,
age,fitted_biomass_share,age_3,0.000116024914574114,
age,weight,age_3,22,
age,maturity,age_3,0.05,
age,equilibrium_n,age_4,237.849157805737,
age,init_log_dev,age_4,-5.50602988234828,
age,multiplier,age_4,0.00406220283484223,
age,fitted_n,age_4,0.966191523103303,
age,equilibrium_biomass,age_4,9038.26799661801,
age,fitted_biomass,age_4,36.7152778779255,
age,equilibrium_n_share,age_4,0.093941372424305,
age,fitted_n_share,age_4,0.000918686161640039,
age,equilibrium_biomass_share,age_4,0.152888483602955,
age,fitted_biomass_share,age_4,0.000348074674337958,
age,weight,age_4,38,
age,maturity,age_4,0.2,
age,equilibrium_n,age_5,151.659318856468,
age,init_log_dev,age_5,-3.59615916310618,
age,multiplier,age_5,0.0274288702069802,
age,fitted_n,age_5,4.15984377259308,
age,equilibrium_biomass,age_5,8341.26253710572,
age,fitted_biomass,age_5,228.791407492619,
age,equilibrium_n_share,age_5,0.0598996636597222,
age,fitted_n_share,age_5,0.0039553140522194,
age,equilibrium_biomass_share,age_5,0.14109815963738,
age,fitted_biomass_share,age_5,0.00216902878739198,
age,weight,age_5,55,
age,maturity,age_5,0.45,
age,equilibrium_n,age_6,96.7022511586666,
age,init_log_dev,age_6,-1.45480446172545,
age,multiplier,age_6,0.233446007067934,
age,fitted_n,age_6,22.5747544074713,
age,equilibrium_biomass,age_6,6962.562083424,
age,fitted_biomass,age_6,1625.38231733793,
age,equilibrium_n_share,age_6,0.0381937118221146,
age,fitted_n_share,age_6,0.0214648069049028,
age,equilibrium_biomass_share,age_6,0.117776498696923,
age,fitted_biomass_share,age_6,0.0154092370664645,
age,weight,age_6,72,
age,maturity,age_6,0.7,
age,equilibrium_n,age_7,61.6600776639651,
age,init_log_dev,age_7,0.730231826097498,
age,multiplier,age_7,2.07556172127858,
age,fitted_n,age_7,127.979296930391,
age,equilibrium_biomass,age_7,5426.08683442893,
age,fitted_biomass,age_7,11262.1781298744,
age,equilibrium_n_share,age_7,0.0243533858727096,
age,fitted_n_share,age_7,0.121686856337489,
age,equilibrium_biomass_share,age_7,0.0917859692060708,
age,fitted_biomass_share,age_7,0.106769694020183,
age,weight,age_7,88,
age,maturity,age_7,0.85,
age,equilibrium_n,age_8,39.316201349729,
age,init_log_dev,age_8,3.03737616953681,
age,multiplier,age_8,20.850463319086,
age,fitted_n,age_8,819.761014088324,
age,equilibrium_biomass,age_8,4010.25253767236,
age,fitted_biomass,age_8,83615.623437009,
age,equilibrium_n_share,age_8,0.0155284044197476,
age,fitted_n_share,age_8,0.779455295856935,
age,equilibrium_biomass_share,age_8,0.0678361639175835,
age,fitted_biomass_share,age_8,0.7927076296187,
age,weight,age_8,102,
age,maturity,age_8,0.95,
age,equilibrium_n,age_9,25.0691167954172,
age,init_log_dev,age_9,1.03773836304414,
age,multiplier,age_9,2.82282558286893,
age,fitted_n,age_9,70.7657442300328,
age,equilibrium_biomass,age_9,2882.94843147298,
age,fitted_biomass,age_9,8138.06058645377,
age,equilibrium_n_share,age_9,0.00990134780779905,
age,fitted_n_share,age_9,0.0672863592649618,
age,equilibrium_biomass_share,age_9,0.0487670441016299,
age,fitted_biomass_share,age_9,0.0771518820527722,
age,weight,age_9,115,
age,maturity,age_9,1,
age,equilibrium_n,age_10,44.1115243267133,
age,init_log_dev,age_10,-2.31480179375989,
age,multiplier,age_10,0.098785762016291,
age,fitted_n,age_10,4.35759054431453,
age,equilibrium_biomass,age_10,5646.27511381931,
age,fitted_biomass,age_10,557.77158967226,
age,equilibrium_n_share,age_10,0.0174223746394935,
age,fitted_n_share,age_10,0.00414333808093991,
age,equilibrium_biomass_share,age_10,0.0955106045184708,
age,fitted_biomass_share,age_10,0.00528788492560653,
age,weight,age_10,128,
age,maturity,age_10,1,
