section,metric,target,value,extra
optimization,objective_value,,212.358161238286,
optimization,gradient_norm,,0.159667892454042,
optimization,max_gradient_parameter,,log_r0,
optimization,max_gradient_value,,0.114491743688189,
optimization,max_abs_gradient,,0.114491743688189,
optimization,iterations,,158,
optimization,converged,,no,
optimization,message,,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1,
curvature,positive_definite,,yes,
curvature,min_eigenvalue,,8.16326632957498,
curvature,max_eigenvalue,,98.8472269009058,
curvature,condition_number_abs,,12.1087837772472,
spectral_structure,available,,yes,
spectral_structure,largest_eigen_share,,0.302722780633117,
spectral_structure,effective_rank_entropy,,13.0901529017318,
spectral_structure,eigen_count_for_50%,,4,
spectral_structure,eigen_count_for_90%,,17,
spectral_structure,eigen_count_for_95%,,19,
spectral_structure,eigen_count_for_99%,,20,
huu_structure,random_effects,,20,
huu_structure,total_entries,,400,
huu_structure,structural_nonzeros,,362,
huu_structure,structural_density,,0.905,
effective_sparsity,entries_required,90%,173,compression_vs_structural=2.09248554913295
effective_sparsity,entries_required,95%,206,compression_vs_structural=1.75728155339806
effective_sparsity,entries_required,97%,227,compression_vs_structural=1.59471365638767
effective_sparsity,entries_required,98%,242,compression_vs_structural=1.49586776859504
effective_sparsity,entries_required,99%,264,compression_vs_structural=1.37121212121212
effective_sparsity,entries_required,99.5%,284,compression_vs_structural=1.27464788732394
effective_sparsity,entries_required,99.9%,317,compression_vs_structural=1.14195583596215
effective_sparsity,entries_required,100%,362,compression_vs_structural=1
effective_bandwidth,bandwidth,90%,6,entry_count_if_banded=218
effective_bandwidth,bandwidth,95%,8,entry_count_if_banded=268
effective_bandwidth,bandwidth,97%,9,entry_count_if_banded=290
effective_bandwidth,bandwidth,98%,10,entry_count_if_banded=310
effective_bandwidth,bandwidth,99%,11,entry_count_if_banded=328
effective_bandwidth,bandwidth,99.5%,12,entry_count_if_banded=344
effective_bandwidth,bandwidth,99.9%,14,entry_count_if_banded=370
effective_bandwidth,bandwidth,100%,19,entry_count_if_banded=400
