section,metric,target,value,extra
summary,r0,,1763.20169233287,
summary,m_fixed,,0.6,
summary,equilibrium_total_n,,3907.90595100611,
summary,fitted_total_n,,4057.95422537455,
summary,fitted_over_equilibrium_n,,1.0383960812388,
summary,equilibrium_biomass,,63707.4623383795,
summary,fitted_biomass,,60920.5769351608,
summary,fitted_over_equilibrium_bio,,0.956254961335356,
summary,equilibrium_ssb_proxy,,21276.13539024,
summary,fitted_ssb_proxy,,17345.1114125689,
summary,fitted_over_equilibrium_ssb,,0.815237875414423,
summary,equilibrium_plus_n_share,,0.00451658094261266,
summary,fitted_plus_n_share,,0.00128226816629058,
summary,equilibrium_plus_bio_share,,0.0354628442365388,
summary,fitted_plus_bio_share,,0.01093281417397,
age,equilibrium_n,age_1,1763.20169233287,
age,init_log_dev,age_1,0.0145364922597784,
age,multiplier,age_1,1.01464266087938,
age,fitted_n,age_1,1789.01965677564,
age,equilibrium_biomass,age_1,5289.6050769986,
age,fitted_biomass,age_1,5367.05897032693,
age,equilibrium_n_share,age_1,0.451188363905974,
age,fitted_n_share,age_1,0.440867382285594,
age,equilibrium_biomass_share,age_1,0.0830295994039612,
age,fitted_biomass_share,age_1,0.0880992800846127,
age,weight,age_1,3,
age,maturity,age_1,0,
age,equilibrium_n,age_2,967.665605532957,
age,init_log_dev,age_2,0.15033058229525,
age,multiplier,age_2,1.16221838805127,
age,fitted_n,age_2,1124.63876023517,
age,equilibrium_biomass,age_2,9676.65605532957,
age,fitted_biomass,age_2,11246.3876023517,
age,equilibrium_n_share,age_2,0.247617424181824,
age,fitted_n_share,age_2,0.277144269692042,
age,equilibrium_biomass_share,age_2,0.151892034310398,
age,fitted_biomass_share,age_2,0.184607371895402,
age,weight,age_2,10,
age,maturity,age_2,0,
age,equilibrium_n,age_3,531.066144164459,
age,init_log_dev,age_3,0.0646736882494747,
age,multiplier,age_3,1.06681085466388,
age,fitted_n,age_3,566.547127139138,
age,equilibrium_biomass,age_3,11683.4551716181,
age,fitted_biomass,age_3,12464.036797061,
age,equilibrium_n_share,age_3,0.135895323690616,
age,fitted_n_share,age_3,0.139613976815336,
age,equilibrium_biomass_share,age_3,0.183392254890988,
age,fitted_biomass_share,age_3,0.204594858159778,
age,weight,age_3,22,
age,maturity,age_3,0.05,
age,equilibrium_n,age_4,291.455279453043,
age,init_log_dev,age_4,-0.065158782212047,
age,multiplier,age_4,0.93691868554468,
age,fitted_n,age_4,273.069897320202,
age,equilibrium_biomass,age_4,11075.3006192156,
age,fitted_biomass,age_4,10376.6560981677,
age,equilibrium_n_share,age_4,0.074580934932174,
age,fitted_n_share,age_4,0.0672925031072764,
age,equilibrium_biomass_share,age_4,0.173846205965474,
age,fitted_biomass_share,age_4,0.170330890155748,
age,weight,age_4,38,
age,maturity,age_4,0.2,
age,equilibrium_n,age_5,159.954048764866,
age,init_log_dev,age_5,-0.0888365361276263,
age,multiplier,age_5,0.914995129997735,
age,fitted_n,age_5,146.357175643273,
age,equilibrium_biomass,age_5,8797.47268206763,
age,fitted_biomass,age_5,8049.64466038,
age,equilibrium_n_share,age_5,0.0409308849215486,
age,fitted_n_share,age_5,0.0360667389316753,
age,equilibrium_biomass_share,age_5,0.138091714206732,
age,fitted_biomass_share,age_5,0.132133427904785,
age,weight,age_5,55,
age,maturity,age_5,0.45,
age,equilibrium_n,age_6,87.7846432025098,
age,init_log_dev,age_6,-0.100723561515711,
age,multiplier,age_6,0.904182949305041,
age,fitted_n,age_6,79.373377594536,
age,equilibrium_biomass,age_6,6320.49431058071,
age,fitted_biomass,age_6,5714.88318680659,
age,equilibrium_n_share,age_6,0.0224633459205714,
age,fitted_n_share,age_6,0.0195599489758192,
age,equilibrium_biomass_share,age_6,0.0992112082099529,
age,fitted_biomass_share,age_6,0.0938087502501672,
age,weight,age_6,72,
age,maturity,age_6,0.7,
age,equilibrium_n,age_7,48.1772336598998,
age,init_log_dev,age_7,-0.121204499744412,
age,multiplier,age_7,0.88585278440037,
age,fitted_n,age_7,42.6779365823294,
age,equilibrium_biomass,age_7,4239.59656207118,
age,fitted_biomass,age_7,3755.65841924499,
age,equilibrium_n_share,age_7,0.0123281456268149,
age,fitted_n_share,age_7,0.0105171064561208,
age,equilibrium_biomass_share,age_7,0.0665478800513626,
