section,metric,target,value,extra
summary,r0,,311.017730423742,
summary,m_fixed,,0.35,
summary,equilibrium_total_n,,1053.18383578737,
summary,fitted_total_n,,1003.29354254359,
summary,fitted_over_equilibrium_n,,0.952629074290263,
summary,equilibrium_biomass,,32808.9631695373,
summary,fitted_biomass,,22226.3629050508,
summary,fitted_over_equilibrium_bio,,0.677447890998511,
summary,equilibrium_ssb_proxy,,19020.5460755914,
summary,fitted_ssb_proxy,,9598.95283387859,
summary,fitted_over_equilibrium_ssb,,0.504662315988744,
summary,equilibrium_plus_n_share,,0.0428521268670402,
summary,fitted_plus_n_share,,0.00572406647722556,
summary,equilibrium_plus_bio_share,,0.176073513520375,
summary,fitted_plus_bio_share,,0.0330730505324989,
age,equilibrium_n,age_1,311.017730423742,
age,init_log_dev,age_1,0.10808287014755,
age,multiplier,age_1,1.11414007051295,
age,fitted_n,age_1,346.517316105086,
age,equilibrium_biomass,age_1,933.053191271226,
age,fitted_biomass,age_1,1039.55194831526,
age,equilibrium_n_share,age_1,0.295311910281287,
age,fitted_n_share,age_1,0.345379793062935,
age,equilibrium_biomass_share,age_1,0.0284389721933534,
age,fitted_biomass_share,age_1,0.0467711227768635,
age,weight,age_1,3,
age,maturity,age_1,0,
age,equilibrium_n,age_2,219.170490320957,
age,init_log_dev,age_2,0.16035862314165,
age,multiplier,age_2,1.17393179461909,
age,fitted_n,age_2,257.291207030027,
age,equilibrium_biomass,age_2,2191.70490320957,
age,fitted_biomass,age_2,2572.91207030027,
age,equilibrium_n_share,age_2,0.208102785927304,
age,fitted_n_share,age_2,0.25644658927808,
age,equilibrium_biomass_share,age_2,0.0668020166283261,
age,fitted_biomass_share,age_2,0.115759473616603,
age,weight,age_2,10,
age,maturity,age_2,0,
age,equilibrium_n,age_3,154.446834146989,
age,init_log_dev,age_3,-0.00018407645391221,
age,multiplier,age_3,0.999815940487119,
age,fitted_n,age_3,154.41840673793,
age,equilibrium_biomass,age_3,3397.83035123375,
age,fitted_biomass,age_3,3397.20494823445,
age,equilibrium_n_share,age_3,0.146647554680254,
age,fitted_n_share,age_3,0.153911492688811,
age,equilibrium_biomass_share,age_3,0.10356408807178,
age,fitted_biomass_share,age_3,0.152845742812129,
age,weight,age_3,22,
age,maturity,age_3,0.05,
age,equilibrium_n,age_4,108.836844518144,
age,init_log_dev,age_4,-0.203280529511278,
age,multiplier,age_4,0.816049283405718,
age,fitted_n,age_4,88.8162289771713,
age,equilibrium_biomass,age_4,4135.80009168949,
age,fitted_biomass,age_4,3375.01670113251,
age,equilibrium_n_share,age_4,0.103340785169549,
age,fitted_n_share,age_4,0.0885246692129608,
age,equilibrium_biomass_share,age_4,0.126057018940773,
age,fitted_biomass_share,age_4,0.151847457703732,
age,weight,age_4,38,
age,maturity,age_4,0.2,
age,equilibrium_n,age_5,76.6960280545038,
age,init_log_dev,age_5,-0.27512880855896,
age,multiplier,age_5,0.759474290135355,
age,fitted_n,age_5,58.2486614628955,
age,equilibrium_biomass,age_5,4218.28154299771,
age,fitted_biomass,age_5,3203.67638045925,
age,equilibrium_n_share,age_5,0.0728230204911613,
age,fitted_n_share,age_5,0.0580574467919139,
age,equilibrium_biomass_share,age_5,0.128571010342513,
age,fitted_biomass_share,age_5,0.144138579674286,
age,weight,age_5,55,
age,maturity,age_5,0.45,
age,equilibrium_n,age_6,54.0467774987411,
age,init_log_dev,age_6,-0.294900706988125,
age,multiplier,age_6,0.744605517919993,
age,fitted_n,age_6,40.2435287513568,
age,equilibrium_biomass,age_6,3891.36797990936,
age,fitted_biomass,age_6,2897.53407009769,
age,equilibrium_n_share,age_6,0.0513175151974632,
age,fitted_n_share,age_6,0.04011142008283,
age,equilibrium_biomass_share,age_6,0.118606856297198,
age,fitted_biomass_share,age_6,0.13036474219717,
age,weight,age_6,72,
age,maturity,age_6,0.7,
age,equilibrium_n,age_7,38.0861203910402,
age,init_log_dev,age_7,-0.30425934958621,
age,multiplier,age_7,0.737669527353127,
age,fitted_n,age_7,28.0949704275729,
age,equilibrium_biomass,age_7,3351.57859441154,
age,fitted_biomass,age_7,2472.35739762642,
age,equilibrium_n_share,age_7,0.0361628417536114,
age,fitted_n_share,age_7,0.0280027422047842,
age,equilibrium_biomass_share,age_7,0.102154358767529,
age,fitted_biomass_share,age_7,0.111235356328344,
age,weight,age_7,88,
age,maturity,age_7,0.85,
age,equilibrium_n,age_8,26.8388354231591,
age,init_log_dev,age_8,-0.471133880578387,
age,multiplier,age_8,0.624293991975507,
age,fitted_n,age_8,16.7553237062976,
age,equilibrium_biomass,age_8,2737.56121316223,
age,fitted_biomass,age_8,1709.04301804236,
age,equilibrium_n_share,age_8,0.0254835238741525,
age,fitted_n_share,age_8,0.0167003204902712,
age,equilibrium_biomass_share,age_8,0.0834394308352914,
age,fitted_biomass_share,age_8,0.076892608356268,
age,weight,age_8,102,
age,maturity,age_8,0.95,
age,equilibrium_n,age_9,18.9130076646209,
age,init_log_dev,age_9,-0.970644594192078,
age,multiplier,age_9,0.378838762116621,
age,fitted_n,age_9,7.16498041156716,
age,equilibrium_biomass,age_9,2174.9958814314,
age,fitted_biomass,age_9,823.972747330223,
age,equilibrium_n_share,age_9,0.0179579357581778,
age,fitted_n_share,age_9,0.00714145971018829,
age,equilibrium_biomass_share,age_9,0.0662927344028617,
age,fitted_biomass_share,age_9,0.037071866002106,
age,weight,age_9,115,
age,maturity,age_9,1,
age,equilibrium_n,age_10,45.1311673454765,
