section,metric,target,value,extra
optimization,objective_value,,2260.55791603952,
optimization,gradient_norm,,0.0439036247992223,
optimization,max_gradient_parameter,,log_fbar,
optimization,max_gradient_value,,-0.0328611509503594,
optimization,max_abs_gradient,,0.0328611509503594,
optimization,iterations,,175,
optimization,converged,,no,
optimization,message,,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1,
curvature,positive_definite,,yes,
curvature,min_eigenvalue,,8.16326064523309,
curvature,max_eigenvalue,,135.046845095629,
curvature,condition_number_abs,,16.54324796973,
spectral_structure,available,,yes,
spectral_structure,largest_eigen_share,,0.129826259234476,
spectral_structure,effective_rank_entropy,,17.2060238196493,
spectral_structure,eigen_count_for_50%,,7,
spectral_structure,eigen_count_for_90%,,15,
spectral_structure,eigen_count_for_95%,,17,
spectral_structure,eigen_count_for_99%,,19,
huu_structure,random_effects,,20,
huu_structure,total_entries,,400,
huu_structure,structural_nonzeros,,362,
huu_structure,structural_density,,0.905,
effective_sparsity,entries_required,90%,139,compression_vs_structural=2.60431654676259
effective_sparsity,entries_required,95%,171,compression_vs_structural=2.11695906432749
effective_sparsity,entries_required,97%,192,compression_vs_structural=1.88541666666667
effective_sparsity,entries_required,98%,207,compression_vs_structural=1.7487922705314
effective_sparsity,entries_required,99%,230,compression_vs_structural=1.57391304347826
effective_sparsity,entries_required,99.5%,251,compression_vs_structural=1.44223107569721
effective_sparsity,entries_required,99.9%,291,compression_vs_structural=1.24398625429553
effective_sparsity,entries_required,100%,362,compression_vs_structural=1
effective_bandwidth,bandwidth,90%,4,entry_count_if_banded=160
effective_bandwidth,bandwidth,95%,5,entry_count_if_banded=190
effective_bandwidth,bandwidth,97%,6,entry_count_if_banded=218
effective_bandwidth,bandwidth,98%,7,entry_count_if_banded=244
effective_bandwidth,bandwidth,99%,8,entry_count_if_banded=268
effective_bandwidth,bandwidth,99.5%,8,entry_count_if_banded=268
effective_bandwidth,bandwidth,99.9%,10,entry_count_if_banded=310
effective_bandwidth,bandwidth,100%,19,entry_count_if_banded=400
uncertainty,covariance_available,,yes,
uncertainty,correlation_available,,yes,
uncertainty,min_variance,,0.0147627600529326,index=0
uncertainty,max_variance,,0.122500069942511,index=19
uncertainty,max_abs_correlation,,0.132023903141642,pair=0;1
uncertainty,count_abs_corr_gt_0_5,,0,
uncertainty,count_abs_corr_gt_0_8,,0,
uncertainty,count_abs_corr_gt_0_9,,0,
parameter_influence,importance,log_rec_dev_11,15.1729488179629,index=10;sd=0.126161355219257;variance=0.0159166875507596;variance_share=0.026501522497079;correlation_centrality=0.705785399144426;curvature_column_norm=70.5048924802114;importance_share=0.0646912021677097
parameter_influence,importance,log_rec_dev_4,14.8806529256373,index=3;sd=0.124602798303824;variance=0.0155258573451434;variance_share=0.0258507843674496;correlation_centrality=0.613142096083018;curvature_column_norm=74.0323554080339;importance_share=0.0634449729152362
