section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2001,longline,1,2e-08,0.00118401536059343,-0.00118399536059343,0.00118399536059343
age_residual,2001,longline,2,2.12e-06,0.00162665078027523,-0.00162453078027523,0.00162453078027523
age_residual,2001,longline,3,0.00012188,0.00231601141392218,-0.00219413141392218,0.00219413141392218
age_residual,2001,longline,4,0.00306002,0.00525288443920711,-0.00219286443920711,0.00219286443920711
age_residual,2001,longline,5,0.03361977,0.0319412279915611,0.00167854200843895,0.00167854200843895
age_residual,2001,longline,6,0.16163849,0.154910174336179,0.00672831566382071,0.00672831566382071
age_residual,2001,longline,7,0.34007423,0.349340805235675,-0.00926657523567537,0.00926657523567537
age_residual,2001,longline,8,0.31309896,0.285332558388339,0.027766401611661,0.027766401611661
age_residual,2001,longline,9,0.12614454,0.137427871058238,-0.0112833310582381,0.0112833310582381
age_residual,2001,longline,10,0.02223997,0.0306678009960092,-0.00842783099600921,0.00842783099600921
age_residual,2001,purse_seine,1,0.19500212,0.186088608746008,0.00891351125399173,0.00891351125399173
age_residual,2001,purse_seine,2,0.42353396,0.414484981474469,0.00904897852553055,0.00904897852553055
age_residual,2001,purse_seine,3,0.30375569,0.31771376157948,-0.0139580715794803,0.0139580715794803
age_residual,2001,purse_seine,4,0.07193626,0.0689319393099103,0.00300432069008968,0.00300432069008968
age_residual,2001,purse_seine,5,0.00562547,0.00816492356102811,-0.00253945356102811,0.00253945356102811
age_residual,2001,purse_seine,6,0.00014526,0.0025264590278117,-0.0023811990278117,0.0023811990278117
age_residual,2001,purse_seine,7,1.24e-06,0.00124976353950445,-0.00124852353950445,0.00124852353950445
age_residual,2001,purse_seine,8,0,0.000524885277511065,-0.000524885277511065,0.000524885277511065
age_residual,2001,purse_seine,9,0,0.000189604582894818,-0.000189604582894818,0.000189604582894818
age_residual,2001,purse_seine,10,0,0.000125072901381613,-0.000125072901381613,0.000125072901381613
age_residual,2002,longline,1,1.99999998e-08,0.00119923720574002,-0.00119921720574022,0.00119921720574022
age_residual,2002,longline,2,2.0499999795e-06,0.00162222402958359,-0.00162017402960409,0.00162017402960409
age_residual,2002,longline,3,0.0001184299988157,0.00230784668441401,-0.00218941668559831,0.00218941668559831
age_residual,2002,longline,4,0.0029929299700707,0.00514185087661197,-0.00214892090654127,0.00214892090654127
age_residual,2002,longline,5,0.0330979796690202,0.0320692829667947,0.00102869670222551,0.00102869670222551
age_residual,2002,longline,6,0.160171418398286,0.156427135253168,0.00374428314511774,0.00374428314511774
age_residual,2002,longline,7,0.339193546608065,0.35204170897217,-0.0128481623641052,0.0128481623641052
age_residual,2002,longline,8,0.314332336856677,0.273953633811318,0.0403787030453587,0.0403787030453587
age_residual,2002,longline,9,0.127470438725296,0.146343985781431,-0.0188735470561349,0.0188735470561349
age_residual,2002,longline,10,0.0226208497737915,0.0288930944187691,-0.00627224464497764,0.00627224464497764
age_residual,2002,purse_seine,1,0.194280648057194,0.188719043668006,0.0055616043891874,0.0055616043891874
age_residual,2002,purse_seine,2,0.423199145768009,0.413879088715123,0.00932005705288591,0.00932005705288591
age_residual,2002,purse_seine,3,0.304401876955981,0.316993579731951,-0.01259170277597,0.01259170277597
age_residual,2002,purse_seine,4,0.0722998092770019,0.0675601038396821,0.00473970543731979,0.00473970543731979
age_residual,2002,purse_seine,5,0.0056704099432959,0.00820801129149834,-0.00253760134820244,0.00253760134820244
age_residual,2002,purse_seine,6,0.0001468499985315,0.00255442166938881,-0.00240757167085731,0.00240757167085731
age_residual,2002,purse_seine,7,1.2599999874e-06,0.00126101669108285,-0.00125975669109545,0.00125975669109545
age_residual,2002,purse_seine,8,0,0.000504589614247582,-0.000504589614247582,0.000504589614247582
age_residual,2002,purse_seine,9,0,0.000202160857830745,-0.000202160857830745,0.000202160857830745
age_residual,2002,purse_seine,10,0,0.000117983921189334,-0.000117983921189334,0.000117983921189334
age_residual,2003,longline,1,1e-08,0.00118778542900311,-0.00118777542900311,0.00118777542900311
age_residual,2003,longline,2,1.98e-06,0.00164440912962822,-0.00164242912962822,0.00164242912962822
age_residual,2003,longline,3,0.00011508,0.00230342857708342,-0.00218834857708342,0.00218834857708342
age_residual,2003,longline,4,0.00292717,0.00512787025217787,-0.00220070025217787,0.00220070025217787
age_residual,2003,longline,5,0.03258263,0.0314168162607271,0.0011658137392729,0.0011658137392729
age_residual,2003,longline,6,0.15870965,0.157181353706378,0.00152829629362156,0.00152829629362156
age_residual,2003,longline,7,0.33829803,0.355776748475576,-0.0174787184755763,0.0174787184755763
age_residual,2003,longline,8,0.31555461,0.276295086038426,0.0392595239615736,0.0392595239615736
age_residual,2003,longline,9,0.12880376,0.140621558240371,-0.0118177982403711,0.0118177982403711
age_residual,2003,longline,10,0.02300708,0.028444943890628,-0.00543786389062804,0.00543786389062804
age_residual,2003,purse_seine,1,0.19356058,0.186372583542771,0.00718799645722856,0.00718799645722856
age_residual,2003,purse_seine,2,0.42286186,0.418317402581192,0.00454445741880766,0.00454445741880766
age_residual,2003,purse_seine,3,0.30504745,0.315465347978469,-0.0104178979784694,0.0104178979784694
age_residual,2003,purse_seine,4,0.07266471,0.0671801946969875,0.00548451530301246,0.00548451530301246
age_residual,2003,purse_seine,5,0.00571567,0.00801759780603707,-0.00230192780603707,0.00230192780603707
age_residual,2003,purse_seine,6,0.00014846,0.0025592630208817,-0.0024108030208817,0.0024108030208817
age_residual,2003,purse_seine,7,1.27e-06,0.00127068433234504,-0.00126941433234504,0.00126941433234504
age_residual,2003,purse_seine,8,0,0.0005074202580797,-0.0005074202580797,0.0005074202580797
age_residual,2003,purse_seine,9,0,0.00019369013310998,-0.00019369013310998,0.00019369013310998
age_residual,2003,purse_seine,10,0,0.000115815650125428,-0.000115815650125428,0.000115815650125428
age_residual,2004,longline,1,1e-08,0.00116959509636902,-0.00116958509636902,0.00116958509636902
age_residual,2004,longline,2,1.91e-06,0.00162566939677887,-0.00162375939677887,0.00162375939677887
age_residual,2004,longline,3,0.00011181,0.00233057589918812,-0.00221876589918812,0.00221876589918812
age_residual,2004,longline,4,0.00286271,0.00510851032667224,-0.00224580032667224,0.00224580032667224
age_residual,2004,longline,5,0.03207369,0.0312729733186581,0.000800716681341872,0.000800716681341872
age_residual,2004,longline,6,0.15725327,0.153696295020968,0.00355697497903243,0.00355697497903243
age_residual,2004,longline,7,0.33738781,0.356825551750495,-0.019437741750495,0.019437741750495
age_residual,2004,longline,8,0.31676562,0.278705830042557,0.0380597899574427,0.0380597899574427
age_residual,2004,longline,9,0.13014445,0.141558989248456,-0.0114145392484563,0.0114145392484563
age_residual,2004,longline,10,0.02339872,0.0277060098998574,-0.00430728989985743,0.00430728989985743
age_residual,2004,purse_seine,1,0.19284192,0.184300560231373,0.00854135976862688,0.00854135976862688
age_residual,2004,purse_seine,2,0.42252208,0.41531284892036,0.00720923107964028,0.00720923107964028
age_residual,2004,purse_seine,3,0.3056924,0.320543700530828,-0.0148513005308277,0.0148513005308277
age_residual,2004,purse_seine,4,0.07303098,0.0672118098743367,0.00581917012566334,0.00581917012566334
