section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2001,longline,1,2e-08,0.00119100199877432,-0.00119098199877432,0.00119098199877432
age_residual,2001,longline,2,2.12e-06,0.00166325578247223,-0.00166113578247223,0.00166113578247223
age_residual,2001,longline,3,0.00012188,0.00233118538035183,-0.00220930538035183,0.00220930538035183
age_residual,2001,longline,4,0.00306002,0.00503417832588817,-0.00197415832588817,0.00197415832588817
age_residual,2001,longline,5,0.03361977,0.0321220192771257,0.00149775072287434,0.00149775072287434
age_residual,2001,longline,6,0.16163849,0.154908474698981,0.0067300153010193,0.0067300153010193
age_residual,2001,longline,7,0.34007423,0.347146384985549,-0.00707215498554931,0.00707215498554931
age_residual,2001,longline,8,0.31309896,0.287127130285808,0.0259718297141919,0.0259718297141919
age_residual,2001,longline,9,0.12614454,0.137914524746021,-0.0117699847460211,0.0117699847460211
age_residual,2001,longline,10,0.02223997,0.0305618445190284,-0.00832187451902843,0.00832187451902843
age_residual,2001,purse_seine,1,0.19500212,0.186075489376213,0.00892663062378735,0.00892663062378735
age_residual,2001,purse_seine,2,0.42353396,0.414471191760289,0.00906276823971053,0.00906276823971053
age_residual,2001,purse_seine,3,0.30375569,0.317703274894506,-0.0139475848945063,0.0139475848945063
age_residual,2001,purse_seine,4,0.07193626,0.0689675298185756,0.00296873018142441,0.00296873018142441
age_residual,2001,purse_seine,5,0.00562547,0.00816537875411813,-0.00253990875411813,0.00253990875411813
age_residual,2001,purse_seine,6,0.00014526,0.00252564133269105,-0.00238038133269105,0.00238038133269105
age_residual,2001,purse_seine,7,1.24e-06,0.00125354039029198,-0.00125230039029198,0.00125230039029198
age_residual,2001,purse_seine,8,0,0.000521614296606296,-0.000521614296606296,0.000521614296606296
age_residual,2001,purse_seine,9,0,0.000189792693463592,-0.000189792693463592,0.000189792693463592
age_residual,2001,purse_seine,10,0,0.000126546683244958,-0.000126546683244958,0.000126546683244958
age_residual,2002,longline,1,1.99999998e-08,0.00120617980299425,-0.00120615980299445,0.00120615980299445
