section,metric,target,value,extra
optimization,objective_value,,223.518234356426,
optimization,gradient_norm,,0.64244330693841,
optimization,max_gradient_parameter,,log_r0,
optimization,max_gradient_value,,0.475264561423138,
optimization,max_abs_gradient,,0.475264561423138,
optimization,iterations,,151,
optimization,converged,,no,
optimization,message,,stopped before requested fixed-effect gradient tolerance; L-BFGS line search stalled; recovered with gradient restart. attempts=1,
curvature,positive_definite,,yes,
curvature,min_eigenvalue,,8.16326632957498,
curvature,max_eigenvalue,,95.317695528308,
curvature,condition_number_abs,,11.6764162383112,
spectral_structure,available,,yes,
spectral_structure,largest_eigen_share,,0.303857934835746,
spectral_structure,effective_rank_entropy,,13.2935016411216,
spectral_structure,eigen_count_for_50%,,4,
spectral_structure,eigen_count_for_90%,,17,
spectral_structure,eigen_count_for_95%,,19,
spectral_structure,eigen_count_for_99%,,20,
huu_structure,random_effects,,20,
huu_structure,total_entries,,400,
huu_structure,structural_nonzeros,,362,
huu_structure,structural_density,,0.905,
effective_sparsity,entries_required,90%,183,compression_vs_structural=1.97814207650273
effective_sparsity,entries_required,95%,220,compression_vs_structural=1.64545454545455
effective_sparsity,entries_required,97%,243,compression_vs_structural=1.48971193415638
effective_sparsity,entries_required,98%,259,compression_vs_structural=1.3976833976834
effective_sparsity,entries_required,99%,283,compression_vs_structural=1.2791519434629
effective_sparsity,entries_required,99.5%,303,compression_vs_structural=1.19471947194719
effective_sparsity,entries_required,99.9%,337,compression_vs_structural=1.07418397626113
effective_sparsity,entries_required,100%,362,compression_vs_structural=1
effective_bandwidth,bandwidth,90%,7,entry_count_if_banded=244
effective_bandwidth,bandwidth,95%,8,entry_count_if_banded=268
effective_bandwidth,bandwidth,97%,9,entry_count_if_banded=290
effective_bandwidth,bandwidth,98%,10,entry_count_if_banded=310
effective_bandwidth,bandwidth,99%,11,entry_count_if_banded=328
effective_bandwidth,bandwidth,99.5%,13,entry_count_if_banded=358
effective_bandwidth,bandwidth,99.9%,15,entry_count_if_banded=380
effective_bandwidth,bandwidth,100%,19,entry_count_if_banded=400
uncertainty,covariance_available,,yes,
uncertainty,correlation_available,,yes,
uncertainty,min_variance,,0.0755871500147664,index=0
uncertainty,max_variance,,0.122499984641817,index=19
