section,metric,target,value,extra
summary,r0,,906.779798327005,
summary,m_fixed,,0.45,
summary,equilibrium_total_n,,2502.34614632799,
summary,fitted_total_n,,1030.55861266448,
summary,fitted_over_equilibrium_n,,0.411836953163635,
summary,equilibrium_biomass,,58426.9356175549,
summary,fitted_biomass,,103334.945308122,
summary,fitted_over_equilibrium_bio,,1.76861826169563,
summary,equilibrium_ssb_proxy,,27472.1350977712,
summary,fitted_ssb_proxy,,96925.9873079298,
summary,fitted_over_equilibrium_ssb,,3.5281563286937,
summary,equilibrium_plus_n_share,,0.0174223746394935,
summary,fitted_plus_n_share,,0.00405959632807463,
summary,equilibrium_plus_bio_share,,0.0955106045184708,
summary,fitted_plus_bio_share,,0.00518224932778113,
age,equilibrium_n,age_1,906.779798327005,
age,init_log_dev,age_1,-8.28600077630953,
age,multiplier,age_1,0.000252020335744594,
age,fitted_n,age_1,0.228526949220787,
age,equilibrium_biomass,age_1,2720.33939498102,
age,fitted_biomass,age_1,0.685580847662362,
age,equilibrium_n_share,age_1,0.362371848378227,
age,fitted_n_share,age_1,0.00022175055975704,
age,equilibrium_biomass_share,age_1,0.0465596794736513,
age,fitted_biomass_share,age_1,6.63454986711522e-06,
age,weight,age_1,3,
age,maturity,age_1,0,
age,equilibrium_n,age_2,578.188326735213,
age,init_log_dev,age_2,-7.39712070016919,
age,multiplier,age_2,0.000613015277289855,
age,fitted_n,age_2,0.354438277439344,
age,equilibrium_biomass,age_2,5781.88326735213,
age,fitted_biomass,age_2,3.54438277439344,
age,equilibrium_n_share,age_2,0.231058491881174,
age,fitted_n_share,age_2,0.000343928305565225,
age,equilibrium_biomass_share,age_2,0.0989592078762883,
age,fitted_biomass_share,age_2,3.42999433911234e-05,
age,weight,age_2,10,
age,maturity,age_2,0,
age,equilibrium_n,age_3,368.66915406546,
age,init_log_dev,age_3,-6.50774241352705,
age,multiplier,age_3,0.00149184389076838,
age,fitted_n,age_3,0.549996825207303,
age,equilibrium_biomass,age_3,8110.72138944011,
age,fitted_biomass,age_3,12.0999301545607,
age,equilibrium_n_share,age_3,0.147329399094708,
age,fitted_n_share,age_3,0.000533688058542639,
age,equilibrium_biomass_share,age_3,0.138818188969048,
age,fitted_biomass_share,age_3,0.000117094271627873,
age,weight,age_3,22,
age,maturity,age_3,0.05,
age,equilibrium_n,age_4,235.073831266722,
age,init_log_dev,age_4,-5.50556171110527,
age,multiplier,age_4,0.00406410508664785,
age,fitted_n,age_4,0.955364753388882,
age,equilibrium_biomass,age_4,8932.80558813543,
age,fitted_biomass,age_4,36.3038606287775,
age,equilibrium_n_share,age_4,0.093941372424305,
age,fitted_n_share,age_4,0.000927035824695901,
age,equilibrium_biomass_share,age_4,0.152888483602955,
age,fitted_biomass_share,age_4,0.000351322202963646,
age,weight,age_4,38,
age,maturity,age_4,0.2,
age,equilibrium_n,age_5,149.889692525248,
age,init_log_dev,age_5,-3.59655497529948,
age,multiplier,age_5,0.0274180156740238,
age,fitted_n,age_5,4.10967793903187,
age,equilibrium_biomass,age_5,8243.93308888867,
age,fitted_biomass,age_5,226.032286646753,
age,equilibrium_n_share,age_5,0.0598996636597222,
age,fitted_n_share,age_5,0.00398781582001086,
age,equilibrium_biomass_share,age_5,0.14109815963738,
age,fitted_biomass_share,age_5,0.00218737510309579,
age,weight,age_5,55,
age,maturity,age_5,0.45,
age,equilibrium_n,age_6,95.5738875920301,
age,init_log_dev,age_6,-1.45616210074106,
age,multiplier,age_6,0.233129286705309,
age,fitted_n,age_6,22.2810722419834,
age,equilibrium_biomass,age_6,6881.31990662617,
age,fitted_biomass,age_6,1604.2372014228,
age,equilibrium_n_share,age_6,0.0381937118221146,
age,fitted_n_share,age_6,0.0216203833223773,
age,equilibrium_biomass_share,age_6,0.117776498696923,
age,fitted_biomass_share,age_6,0.0155246339622992,
age,weight,age_6,72,
age,maturity,age_6,0.7,
age,equilibrium_n,age_7,60.9406012886133,
age,init_log_dev,age_7,0.726102456600763,
age,multiplier,age_7,2.06700863160566,
age,fitted_n,age_7,125.964748878803,
age,equilibrium_biomass,age_7,5362.77291339797,
age,fitted_biomass,age_7,11084.8979013346,
age,equilibrium_n_share,age_7,0.0243533858727096,
age,fitted_n_share,age_7,0.122229582413682,
age,equilibrium_biomass_share,age_7,0.0917859692060708,
age,fitted_biomass_share,age_7,0.107271532087058,
age,weight,age_7,88,
age,maturity,age_7,0.85,
age,equilibrium_n,age_8,38.857442958378,
age,init_log_dev,age_8,3.02859337158453,
age,multiplier,age_8,20.6681397401188,
age,fitted_n,age_8,803.111061007453,
age,equilibrium_biomass,age_8,3963.45918175455,
age,fitted_biomass,age_8,81917.3282227602,
age,equilibrium_n_share,age_8,0.0155284044197476,
age,fitted_n_share,age_8,0.779296830998317,
age,equilibrium_biomass_share,age_8,0.0678361639175835,
age,fitted_biomass_share,age_8,0.792735971151873,
age,weight,age_8,102,
age,maturity,age_8,0.95,
age,equilibrium_n,age_9,24.776599530299,
age,init_log_dev,age_9,1.0215958327937,
age,multiplier,age_9,2.77762385221414,
age,fitted_n,age_9,68.8200738321162,
age,equilibrium_biomass,age_9,2849.30894598439,
age,fitted_biomass,age_9,7914.30849069336,
age,equilibrium_n_share,age_9,0.00990134780779905,
age,fitted_n_share,age_9,0.0667793883689776,
age,equilibrium_biomass_share,age_9,0.0487670441016299,
age,fitted_biomass_share,age_9,0.0765888874000427,
age,weight,age_9,115,
age,maturity,age_9,1,
age,equilibrium_n,age_10,43.5968120390191,
age,init_log_dev,age_10,-2.34379948960294,
age,multiplier,age_10,0.0959623367895353,
age,fitted_n,age_10,4.18365195983842,
age,equilibrium_biomass,age_10,5580.39194099444,
age,fitted_biomass,age_10,535.507450859317,
age,equilibrium_n_share,age_10,0.0174223746394935,
age,fitted_n_share,age_10,0.00405959632807463,
age,equilibrium_biomass_share,age_10,0.0955106045184708,
age,fitted_biomass_share,age_10,0.00518224932778113,
age,weight,age_10,128,
age,maturity,age_10,1,
